BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
21-139374,False,False,True,False,False,False,False,
21-141208,False,False,False,False,False,False,True,
21-161297,False,False,True,False,False,False,False,
21-161714,False,False,True,False,False,False,False,
22-11778,False,False,False,False,True,False,False,
22-12870,False,False,False,False,True,False,False,
22-12932,False,False,False,False,False,True,False,
22-13432,False,False,False,False,True,False,False,
22-14239,False,True,False,False,False,False,False,
22-14629,False,False,False,False,False,False,True,
22-14646,False,False,False,False,False,False,True,
22-15481,False,False,False,True,False,False,False,
22-15764,False,False,False,False,False,False,True,
22-15798,False,False,False,False,False,True,False,
22-16090,False,False,False,False,False,False,True,
22-16117,False,False,False,False,False,False,False,
22-16123,False,False,False,False,False,False,True,
22-16124,False,False,False,False,False,True,False,
22-16133,False,False,False,False,False,False,True,
22-16137,False,False,False,False,True,False,False,
22-16146,False,False,False,False,False,False,True,
22-16147,False,False,False,False,False,False,True,
22-16163,False,False,False,False,False,False,True,
22-16169,False,False,False,False,True,False,False,
22-16195,False,False,False,False,True,False,False,
22-16200,False,False,False,False,True,False,False,
22-16224,False,False,False,False,False,False,True,
22-16225,False,False,False,False,False,False,True,
22-16226,False,False,False,False,False,False,False,
22-16231,False,False,False,False,True,False,False,
22-16246,False,False,False,False,False,False,True,
22-16252,False,False,False,False,True,False,False,
22-16254,False,True,False,False,False,False,False,
22-16255,False,False,False,False,True,False,False,
22-16264,False,False,False,False,False,False,True,
22-16266,False,False,False,False,True,False,False,
22-16288,False,False,True,False,False,False,False,
22-16290,False,False,False,True,False,False,False,
22-16296,False,False,False,False,False,False,True,
22-16300,False,False,False,False,False,False,True,
22-16310,False,False,False,False,False,False,False,
22-16315,False,False,False,False,False,False,False,
22-16319,False,False,False,False,False,False,True,
22-16332,False,False,False,False,False,True,False,
22-16365,False,False,False,False,True,False,False,
22-16371,False,False,False,False,True,False,False,
22-16374,False,False,False,False,True,False,False,
22-16399,False,False,False,False,False,False,True,
22-16404,False,False,False,False,True,False,False,
22-16405,False,False,False,False,False,False,False,
22-16407,False,False,False,False,True,False,False,
22-16408,False,False,False,True,False,False,False,
22-16409,False,False,False,False,False,False,False,
22-16418,False,False,False,True,False,False,False,
22-16422,False,False,False,False,False,False,False,
22-16426,False,False,False,False,False,False,True,
22-16429,False,False,False,False,True,False,False,
22-16459,False,False,False,True,False,False,False,
22-16473,False,False,False,False,True,False,False,
22-16480,False,True,False,False,False,False,False,
22-16483,False,False,False,False,False,False,True,
22-16503,False,False,False,False,True,False,False,
22-16505,False,True,False,False,False,False,False,
22-16513,False,False,False,False,False,False,True,
22-16523,False,False,False,False,False,True,False,
22-16528,False,False,False,False,True,False,False,
22-16535,False,False,False,True,False,False,False,
22-16539,False,False,False,False,False,False,True,
22-16553,False,False,False,False,False,False,True,
22-16561,False,False,False,False,True,False,False,
22-16567,False,False,False,False,False,False,True,
22-16571,False,False,False,False,False,True,False,
22-16574,False,False,False,False,True,False,False,
22-16587,False,False,False,False,False,False,False,
22-16602,False,False,False,False,False,True,False,
22-16604,False,False,False,False,False,False,True,
22-16620,False,False,False,False,True,False,False,
22-16622,False,False,False,False,True,False,False,
22-16626,False,False,False,False,True,False,False,
22-16629,False,False,False,False,False,False,True,
22-16634,False,False,False,False,True,False,False,
22-16636,False,False,False,False,True,False,False,
22-16638,False,False,False,False,False,False,False,
22-16643,False,False,False,False,True,False,False,
22-16669,False,False,False,False,False,True,False,
22-16678,False,False,False,True,False,False,False,
22-16690,False,False,False,True,False,False,False,
22-16693,False,False,False,False,False,False,False,
22-16699,False,False,False,False,False,False,False,
