BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
22-16701,False,True,False,False,False,False,False,
22-16706,False,False,False,True,False,False,False,
22-16707,False,False,False,True,False,False,False,
22-16732,False,False,False,True,False,False,False,
22-16737,False,False,False,False,False,False,True,
22-16743,False,False,False,False,True,False,False,
22-16763,False,False,False,False,False,False,False,
22-16774,False,False,False,True,False,False,False,
22-16779,False,False,False,True,False,False,False,
22-16784,False,False,False,False,False,False,False,
22-16786,False,False,False,False,False,False,True,
22-16797,False,False,False,False,False,False,True,
22-16798,False,False,False,False,False,False,False,
22-16810,False,False,True,False,False,False,False,
22-16819,False,False,False,False,True,False,False,
22-16821,False,False,False,False,True,False,False,
22-16836,False,False,False,False,True,False,False,
22-16839,False,False,False,False,True,False,False,
22-16854,False,False,False,False,False,True,False,
22-16856,False,False,False,False,True,False,False,
22-16864,False,False,False,False,True,False,False,
22-16874,False,False,False,True,False,False,False,
22-16884,False,False,False,False,True,False,False,
22-16913,False,False,False,False,True,False,False,
22-16918,False,False,False,False,False,False,True,
22-16934,False,False,False,False,False,False,True,
22-16936,False,False,False,False,False,False,True,
22-16938,False,False,False,False,True,False,False,
22-16940,False,False,False,False,True,False,False,
22-16949,False,False,False,False,False,False,True,
22-16953,False,False,False,False,False,False,False,
22-16956,False,False,False,True,False,False,False,
22-16966,False,False,False,False,False,False,True,
22-16971,False,False,False,True,False,False,False,
22-16995,False,False,False,True,False,False,False,
22-17005,False,False,False,False,True,False,False,
22-17006,False,False,False,False,True,False,False,
22-17018,False,False,False,False,True,False,False,
22-17020,False,False,False,False,False,False,True,
22-17023,False,False,False,False,True,False,False,
22-17024,False,False,False,False,False,False,True,
22-17027,False,False,False,False,False,False,True,
22-17028,False,False,False,False,False,False,True,
22-17034,False,False,False,False,True,False,False,
22-17046,False,False,False,False,False,True,False,
22-17063,False,False,False,False,False,False,True,
22-17066,False,False,False,False,True,False,False,
22-17070,False,True,False,False,False,False,False,
22-17082,False,False,False,True,False,False,False,
22-17087,False,False,False,False,True,False,False,
22-17088,False,False,False,False,False,False,True,
22-17093,False,False,False,True,False,False,False,
22-17112,False,False,False,False,True,False,False,
22-17114,False,False,False,False,False,False,True,
22-17115,False,False,False,False,True,False,False,
22-17128,False,False,False,False,False,False,False,
22-17133,False,False,False,False,True,False,False,
22-17135,False,False,False,False,False,True,False,
22-17153,False,False,False,False,False,False,True,
22-17163,False,False,False,False,True,False,False,
22-17178,False,False,False,False,True,False,False,
22-17212,False,False,False,False,True,False,False,
22-17219,False,False,False,True,False,False,False,
22-17220,False,False,False,False,False,False,True,
22-17232,False,False,False,False,True,False,False,
22-17233,False,False,False,True,False,False,False,
22-17237,False,False,False,False,False,False,True,
22-17266,False,False,False,False,False,True,False,
22-17276,False,False,False,False,False,False,True,
22-17283,False,False,False,False,True,False,False,
22-17285,False,False,False,False,False,False,False,
22-17296,False,False,False,False,True,False,False,
22-17308,False,False,False,False,True,False,False,
22-17315,False,False,False,False,True,False,False,
22-17322,False,True,False,False,False,False,False,
22-17325,False,False,False,False,False,False,True,
22-17335,False,False,False,False,True,False,False,
22-17344,False,False,False,False,False,False,True,
22-17352,False,False,False,False,False,False,True,
22-17355,False,True,False,False,False,False,False,
22-17356,False,False,False,False,True,False,False,
22-17376,False,False,False,True,False,False,False,
22-17378,False,False,False,False,True,False,False,
22-17396,False,False,False,False,True,False,False,
22-17404,False,False,False,False,False,False,False,
22-17420,False,False,False,False,False,False,False,
22-17429,False,False,False,False,False,False,False,
22-17438,False,False,False,False,False,False,False,
22-17442,False,False,False,False,False,True,False,
